customer_id,tier,total_spend,invoice_count,avg_invoice_value,preferred_category,preferred_brand,purchase_frequency
8096,Silver,90480.36,6,15080.06,Monitors,MSI,Bi-weekly
8097,Bronze,93753.85,2,46876.92,Printers,Canon,Quarterly
8098,Silver,231872.23,6,38645.37,Tablets,iPad,Bi-weekly
8099,Silver,14363.55,4,3590.89,Keyboards,Corsair,Bi-weekly
8100,Bronze,11519.57,1,11519.57,Laptops,MacBook,Bi-weekly
8101,Silver,83181.12,6,13863.52,Monitors,ASUS,Quarterly
8102,Bronze,327231.02,3,109077.01,Smartphones,Realme,Monthly
8103,Silver,733428.61,6,122238.1,Laptops,Lenovo,Bi-weekly
8104,Silver,282453.14,6,47075.52,Mice,Corsair,Weekly
8105,Gold,193942.61,9,21549.18,Keyboards,Dell,Monthly
8106,Bronze,37752.19,3,12584.06,Monitors,BenQ,Quarterly
8107,Bronze,491460.25,3,163820.08,Tablets,iPad,Monthly
8108,Bronze,4202.05,3,1400.68,Smartphones,Samsung,Quarterly
8109,Bronze,7391.08,1,7391.08,Printers,HP,Weekly
8110,Gold,197991.32,7,28284.47,Tablets,iPad,Bi-weekly
8111,Silver,67142.78,4,16785.7,Monitors,MSI,Monthly
8112,Bronze,4504.97,1,4504.97,Laptops,HP,Bi-weekly
8113,Silver,188010.48,5,37602.1,Mice,Logitech,Weekly
8114,Silver,79107.78,4,19776.94,Smartphones,Realme,Bi-weekly
8115,Bronze,165111.03,2,82555.51,Tablets,Samsung,Monthly
8116,Bronze,437212.06,2,218606.03,Printers,Canon,Bi-weekly
8117,Bronze,168660.73,3,56220.24,Keyboards,Logitech,Monthly
8118,Bronze,101154.44,3,33718.15,Smartphones,Realme,Quarterly
8119,Bronze,24750.5,1,24750.5,Mice,Corsair,Quarterly
8120,Silver,568987.82,5,113797.56,Tablets,iPad,Monthly
8121,Silver,189702.41,5,37940.48,Mice,Logitech,Bi-weekly
8122,Gold,79041.93,9,8782.44,Keyboards,Corsair,Quarterly
8123,Gold,50266.65,8,6283.33,Monitors,BenQ,Bi-weekly
8124,Gold,589936.73,7,84276.68,Keyboards,Razer,Monthly
8125,Bronze,22130.12,2,11065.06,Printers,HP,Bi-weekly
8126,Bronze,10874.75,1,10874.75,Monitors,MSI,Bi-weekly
8127,Silver,24533.76,4,6133.44,Printers,HP,Monthly
8128,Bronze,113679.5,2,56839.75,Smartphones,Samsung,Weekly
8129,Silver,82636.42,6,13772.74,Tablets,iPad,Quarterly
8130,Silver,78454.71,6,13075.79,Keyboards,Logitech,Weekly
8131,Bronze,22700.6,2,11350.3,Monitors,MSI,Quarterly
8132,Gold,1484807.34,8,185600.92,Tablets,iPad,Bi-weekly
8133,Bronze,114144.92,3,38048.31,Keyboards,Dell,Weekly
8134,Bronze,1356.62,1,1356.62,Monitors,ASUS,Weekly
8135,Silver,296693.91,5,59338.78,Smartphones,Poco,Quarterly
8136,Bronze,128533.75,3,42844.58,Mice,Dell,Weekly
8137,Gold,286049.71,8,35756.21,Mice,Logitech,Bi-weekly
8138,Silver,48966.72,4,12241.68,Laptops,HP,Weekly
8139,Bronze,14712.1,2,7356.05,Mice,Dell,Bi-weekly
8140,Silver,401172.3,5,80234.46,Laptops,Lenovo,Monthly
8141,Bronze,160297.13,3,53432.38,Keyboards,Corsair,Monthly
8142,Silver,199121.86,4,49780.47,Mice,Corsair,Monthly
8143,Silver,152559.4,4,38139.85,Monitors,BenQ,Quarterly
8144,Bronze,13328.72,1,13328.72,Printers,Canon,Quarterly
8145,Silver,77314.63,6,12885.77,Monitors,LG,Quarterly
8146,Bronze,118709.66,3,39569.89,Monitors,Dell,Weekly
8147,Silver,352625.24,6,58770.87,Tablets,Samsung,Quarterly
8148,Silver,62374.41,5,12474.88,Mice,Logitech,Weekly
8149,Bronze,1232.84,2,616.42,Smartphones,Xiaomi,Monthly
8150,Gold,281661.26,8,35207.66,Mice,Dell,Bi-weekly
8151,Silver,80229.35,6,13371.56,Keyboards,Dell,Monthly
8152,Silver,313156.17,6,52192.7,Printers,Canon,Bi-weekly
8153,Gold,58227.49,7,8318.21,Mice,Logitech,Monthly
8154,Silver,169876.76,6,28312.79,Laptops,MacBook,Quarterly
8155,Silver,97707.88,6,16284.65,Tablets,Samsung,Weekly
8156,Silver,3192.55,5,638.51,Monitors,LG,Monthly
8157,Silver,94904.3,6,15817.38,Mice,Logitech,Quarterly
8158,Bronze,38188.92,1,38188.92,Tablets,Samsung,Bi-weekly
8159,Bronze,119975.61,3,39991.87,Tablets,Samsung,Quarterly
8160,Bronze,31746.93,2,15873.47,Laptops,Lenovo,Weekly
8161,Gold,455285.92,7,65040.85,Mice,Dell,Weekly
8162,Bronze,28647.1,3,9549.03,Smartphones,Realme,Monthly
8163,Silver,37991.9,5,7598.38,Keyboards,Corsair,Bi-weekly
8164,Gold,287536.07,7,41076.58,Laptops,MacBook,Monthly
8165,Silver,104295.7,6,17382.62,Printers,Canon,Bi-weekly
8166,Bronze,84983.81,2,42491.91,Monitors,LG,Bi-weekly
8167,Bronze,16380.65,3,5460.22,Monitors,Dell,Quarterly
8168,Bronze,9874.3,3,3291.43,Printers,Canon,Quarterly
8169,Silver,368300.09,5,73660.02,Tablets,iPad,Weekly
8170,Silver,116519.1,4,29129.77,Mice,Logitech,Weekly
8171,Gold,322932.19,7,46133.17,Printers,Canon,Bi-weekly
8172,Silver,256566.63,6,42761.11,Smartphones,iPhone,Quarterly
8173,Gold,5867.16,8,733.4,Printers,HP,Monthly
8174,Silver,151531.6,4,37882.9,Monitors,BenQ,Weekly
8175,Bronze,67324.42,2,33662.21,Smartphones,Poco,Weekly
8176,Bronze,216403.21,3,72134.4,Monitors,Dell,Monthly
8177,Bronze,100914.31,1,100914.31,Smartphones,Poco,Weekly
8178,Gold,8539.49,7,1219.93,Keyboards,Razer,Monthly
8179,Gold,16984.94,9,1887.22,Laptops,HP,Quarterly
8180,Bronze,141906.28,3,47302.09,Tablets,iPad,Bi-weekly
8181,Silver,44649.92,4,11162.48,Tablets,iPad,Weekly
8182,Bronze,116569.85,3,38856.62,Keyboards,Logitech,Monthly
8183,Gold,85790.48,9,9532.28,Printers,Canon,Monthly
8184,Bronze,9286.75,3,3095.58,Monitors,MSI,Monthly
8185,Silver,84850.52,6,14141.75,Keyboards,Razer,Quarterly
8186,Silver,377401.88,5,75480.38,Keyboards,Razer,Monthly
8187,Bronze,5895.8,1,5895.8,Keyboards,Dell,Monthly
8188,Silver,151511.66,4,37877.91,Mice,Dell,Bi-weekly
8189,Silver,299143.35,6,49857.23,Monitors,LG,Weekly
8190,Silver,100021.94,5,20004.39,Laptops,Dell,Quarterly
8191,Silver,357973.72,6,59662.29,Mice,Logitech,Quarterly
8192,Silver,163191.17,5,32638.23,Tablets,iPad,Bi-weekly
8193,Bronze,5700.26,2,2850.13,Monitors,BenQ,Quarterly
8194,Silver,286762.39,5,57352.48,Mice,Corsair,Quarterly
8195,Bronze,56147.37,3,18715.79,Keyboards,Razer,Quarterly
8196,Bronze,113952.17,2,56976.09,Keyboards,Logitech,Weekly
8197,Silver,43357.8,5,8671.56,Laptops,Lenovo,Monthly
8198,Silver,145777.92,6,24296.32,Laptops,MacBook,Quarterly
8199,Silver,467062.64,6,77843.77,Keyboards,Logitech,Weekly
8200,Bronze,10029.54,2,5014.77,Printers,HP,Monthly
8201,Silver,7049.11,4,1762.28,Tablets,iPad,Monthly
8202,Silver,177767.22,4,44441.8,Tablets,iPad,Quarterly
8203,Bronze,6573.14,2,3286.57,Smartphones,iPhone,Quarterly
8204,Silver,21529.49,5,4305.9,Tablets,iPad,Monthly
8205,Silver,121580.61,5,24316.12,Keyboards,Dell,Quarterly
8206,Bronze,98797.42,2,49398.71,Tablets,iPad,Quarterly
8207,Silver,22591.57,5,4518.31,Mice,Logitech,Bi-weekly
8208,Silver,155514.54,4,38878.63,Mice,Dell,Monthly
8209,Gold,275957.11,9,30661.9,Tablets,iPad,Monthly
8210,Bronze,167594.2,3,55864.73,Laptops,Lenovo,Monthly
8211,Gold,95341.89,9,10593.54,Keyboards,Logitech,Quarterly
8212,Silver,217690.39,4,54422.6,Keyboards,Logitech,Quarterly
8213,Bronze,3918.3,3,1306.1,Mice,Logitech,Weekly
8214,Silver,129549.74,6,21591.62,Monitors,LG,Weekly
8215,Gold,179926.25,7,25703.75,Printers,Canon,Monthly
8216,Bronze,60420.29,3,20140.1,Mice,Dell,Bi-weekly
8217,Silver,84221.72,5,16844.34,Printers,HP,Monthly
8218,Gold,331031.52,9,36781.28,Laptops,MacBook,Bi-weekly
8219,Gold,37314.41,9,4146.05,Mice,Dell,Weekly
8220,Silver,348862.12,6,58143.69,Keyboards,Corsair,Bi-weekly
8221,Silver,137728.87,5,27545.77,Monitors,MSI,Weekly
8222,Silver,37822.43,6,6303.74,Mice,Corsair,Weekly
8223,Silver,1180211.6,6,196701.93,Keyboards,Razer,Quarterly
8224,Silver,517107.56,4,129276.89,Monitors,LG,Bi-weekly
8225,Silver,503086.12,5,100617.22,Monitors,ASUS,Monthly
8226,Silver,35950.05,6,5991.67,Mice,Dell,Bi-weekly
8227,Gold,96655.33,8,12081.92,Keyboards,Razer,Monthly
8228,Silver,65214.86,6,10869.14,Laptops,HP,Monthly
8229,Silver,73053.19,5,14610.64,Tablets,iPad,Bi-weekly
8230,Bronze,163994.6,2,81997.3,Smartphones,iPhone,Weekly
8231,Silver,134623.17,5,26924.63,Tablets,iPad,Weekly
8232,Gold,500207.68,7,71458.24,Keyboards,Corsair,Bi-weekly
8233,Bronze,162783.5,3,54261.17,Tablets,Samsung,Quarterly
8234,Silver,771863.73,4,192965.93,Mice,Dell,Monthly
8235,Bronze,318032.79,3,106010.93,Mice,Dell,Quarterly
8236,Silver,180278.3,5,36055.66,Keyboards,Corsair,Weekly
8237,Silver,831694.51,5,166338.9,Monitors,Dell,Weekly
8238,Bronze,11578.47,2,5789.23,Tablets,iPad,Monthly
8239,Silver,157056.09,6,26176.01,Mice,Dell,Weekly
8240,Bronze,43730.68,2,21865.34,Smartphones,Poco,Quarterly
8241,Bronze,521.55,3,173.85,Monitors,ASUS,Monthly
8242,Silver,434335.58,6,72389.26,Printers,Canon,Bi-weekly
8243,Silver,26729.07,6,4454.84,Mice,Logitech,Weekly
8244,Gold,544335.11,8,68041.89,Laptops,HP,Bi-weekly
8245,Silver,106375.75,4,26593.94,Tablets,Samsung,Quarterly
8246,Gold,143922.26,7,20560.32,Laptops,HP,Weekly
8247,Silver,311005.42,6,51834.24,Mice,Logitech,Quarterly
8248,Gold,35184.3,7,5026.33,Monitors,LG,Weekly
8249,Gold,449235.08,7,64176.44,Printers,HP,Quarterly
8250,Bronze,36634.87,2,18317.43,Printers,Canon,Weekly
8251,Silver,46474.17,6,7745.69,Printers,Canon,Monthly
8252,Bronze,126695.67,3,42231.89,Monitors,Dell,Monthly
8253,Bronze,95973.07,1,95973.07,Printers,Canon,Quarterly
8254,Gold,245746.1,7,35106.59,Keyboards,Corsair,Quarterly
8255,Gold,22387.14,8,2798.39,Laptops,MacBook,Weekly
8256,Silver,57660.92,5,11532.18,Keyboards,Corsair,Monthly
8257,Bronze,34767.6,3,11589.2,Tablets,Samsung,Quarterly
8258,Gold,908062.95,8,113507.87,Monitors,Dell,Quarterly
8259,Silver,640558.32,4,160139.58,Monitors,ASUS,Weekly
8260,Bronze,11105.94,2,5552.97,Laptops,Dell,Monthly
8261,Gold,503827.0,9,55980.78,Tablets,Samsung,Bi-weekly
8262,Bronze,25857.5,3,8619.17,Tablets,Samsung,Weekly
8263,Gold,616815.65,7,88116.52,Mice,Dell,Monthly
8264,Bronze,4245.97,1,4245.97,Printers,Canon,Monthly
8265,Gold,120524.54,8,15065.57,Smartphones,Realme,Bi-weekly
8266,Silver,293467.39,6,48911.23,Smartphones,Xiaomi,Weekly
8267,Silver,153522.5,5,30704.5,Smartphones,Samsung,Monthly
8268,Silver,74320.28,4,18580.07,Smartphones,OnePlus,Quarterly
8269,Bronze,62192.74,3,20730.91,Smartphones,iPhone,Bi-weekly
8270,Silver,41200.57,6,6866.76,Laptops,MacBook,Monthly
8271,Bronze,39793.72,3,13264.57,Printers,HP,Monthly
8272,Silver,377291.11,4,94322.78,Smartphones,iPhone,Bi-weekly
8273,Gold,97818.49,7,13974.07,Keyboards,Razer,Bi-weekly
8274,Silver,613613.76,6,102268.96,Tablets,Samsung,Monthly
8275,Silver,249509.26,4,62377.32,Keyboards,Corsair,Weekly
8276,Gold,317921.81,7,45417.4,Keyboards,Corsair,Quarterly
8277,Silver,75581.11,4,18895.28,Keyboards,Logitech,Quarterly
8278,Silver,244210.49,5,48842.1,Printers,HP,Monthly
8279,Silver,650.84,6,108.47,Keyboards,Corsair,Weekly
8280,Silver,153320.02,4,38330.0,Mice,Logitech,Bi-weekly
8281,Bronze,41726.52,2,20863.26,Smartphones,Xiaomi,Weekly
8282,Gold,608197.04,11,55290.64,Printers,HP,Weekly
8283,Silver,119235.73,4,29808.93,Printers,HP,Weekly
8284,Silver,48512.68,6,8085.45,Laptops,HP,Weekly
8285,Gold,101339.16,7,14477.02,Smartphones,OnePlus,Bi-weekly
8286,Bronze,37115.86,3,12371.95,Laptops,Dell,Bi-weekly
8287,Bronze,164348.4,3,54782.8,Mice,Dell,Quarterly
8288,Bronze,8500.77,3,2833.59,Laptops,Lenovo,Quarterly
8289,Bronze,66061.33,1,66061.33,Smartphones,Xiaomi,Bi-weekly
8290,Silver,122963.87,6,20493.98,Smartphones,Samsung,Monthly
8291,Bronze,109085.21,3,36361.74,Smartphones,Realme,Weekly
8292,Bronze,92553.96,1,92553.96,Tablets,Samsung,Bi-weekly
8293,Silver,4104.1,6,684.02,Laptops,Lenovo,Weekly
8294,Silver,531536.74,5,106307.35,Keyboards,Corsair,Quarterly
8295,Bronze,30997.5,1,30997.5,Printers,HP,Monthly
8296,Bronze,267469.28,3,89156.43,Mice,Logitech,Monthly
8297,Silver,32135.12,6,5355.85,Tablets,Samsung,Bi-weekly
8298,Silver,97699.07,6,16283.18,Keyboards,Corsair,Weekly
8299,Bronze,319380.92,2,159690.46,Mice,Dell,Quarterly
8300,Silver,509918.82,5,101983.76,Tablets,Samsung,Weekly
8301,Silver,59915.62,4,14978.9,Mice,Corsair,Bi-weekly
8302,Silver,83321.02,5,16664.2,Monitors,BenQ,Weekly
8303,Gold,469305.44,7,67043.63,Printers,Canon,Bi-weekly
8304,Bronze,52562.61,3,17520.87,Tablets,Samsung,Monthly
8305,Silver,29215.81,5,5843.16,Laptops,MacBook,Monthly
8306,Silver,53619.95,4,13404.99,Laptops,MacBook,Bi-weekly
8307,Bronze,42285.0,3,14095.0,Mice,Corsair,Quarterly
8308,Gold,42384.13,8,5298.02,Laptops,MacBook,Monthly
8309,Silver,300644.66,5,60128.93,Tablets,iPad,Bi-weekly
8310,Gold,181643.03,8,22705.38,Mice,Dell,Quarterly
8311,Silver,85797.39,4,21449.35,Tablets,Samsung,Quarterly
8312,Bronze,106048.77,2,53024.39,Printers,HP,Bi-weekly
8313,Silver,146257.82,5,29251.56,Keyboards,Dell,Bi-weekly
8314,Gold,43471.8,8,5433.98,Monitors,BenQ,Bi-weekly
8315,Silver,746879.85,6,124479.98,Keyboards,Razer,Weekly
8316,Gold,246142.74,9,27349.19,Smartphones,Xiaomi,Monthly
8317,Silver,34450.77,4,8612.69,Monitors,BenQ,Weekly
8318,Gold,44819.55,9,4979.95,Tablets,Samsung,Quarterly
8319,Bronze,137371.5,3,45790.5,Mice,Dell,Bi-weekly
8320,Silver,189256.26,5,37851.25,Smartphones,Poco,Monthly
8321,Silver,157744.47,5,31548.89,Mice,Dell,Weekly
8322,Silver,240961.25,6,40160.21,Tablets,Samsung,Quarterly
8323,Bronze,76451.86,3,25483.95,Printers,HP,Monthly
8324,Bronze,374362.28,3,124787.43,Laptops,Dell,Weekly
8325,Silver,98137.98,6,16356.33,Mice,Corsair,Weekly
8326,Gold,578745.65,8,72343.21,Monitors,Dell,Weekly
8327,Silver,488530.1,5,97706.02,Monitors,Dell,Weekly
8328,Silver,16992.99,4,4248.25,Tablets,Samsung,Quarterly
8329,Gold,10718.28,10,1071.83,Monitors,LG,Quarterly
8330,Silver,60246.35,5,12049.27,Mice,Corsair,Quarterly
8331,Bronze,54774.69,3,18258.23,Laptops,MacBook,Bi-weekly
8332,Silver,338421.62,4,84605.4,Mice,Corsair,Quarterly
8333,Bronze,29342.04,2,14671.02,Keyboards,Razer,Bi-weekly
8334,Silver,48456.2,6,8076.03,Smartphones,Xiaomi,Monthly
8335,Silver,536983.36,6,89497.23,Printers,Canon,Monthly
8336,Silver,474200.61,5,94840.12,Printers,HP,Bi-weekly
8337,Bronze,57895.13,1,57895.13,Keyboards,Logitech,Quarterly
8338,Bronze,20327.28,1,20327.28,Mice,Corsair,Quarterly
8339,Bronze,68691.4,3,22897.13,Printers,HP,Monthly
8340,Bronze,476915.17,3,158971.72,Monitors,LG,Weekly
8341,Bronze,6282.1,1,6282.1,Laptops,HP,Weekly
8342,Bronze,110639.7,2,55319.85,Laptops,Dell,Bi-weekly
8343,Silver,176067.91,4,44016.98,Monitors,LG,Monthly
8344,Bronze,222813.37,3,74271.12,Mice,Dell,Quarterly
8345,Silver,177888.18,5,35577.64,Tablets,iPad,Quarterly
8346,Gold,125871.29,7,17981.61,Tablets,Samsung,Monthly
8347,Gold,40171.43,7,5738.78,Smartphones,Realme,Weekly
8348,Silver,43206.77,5,8641.35,Mice,Dell,Bi-weekly
8349,Bronze,1270.57,3,423.52,Mice,Logitech,Bi-weekly
8350,Bronze,82604.18,2,41302.09,Smartphones,Realme,Bi-weekly
8351,Silver,96823.85,5,19364.77,Tablets,Samsung,Monthly
8352,Gold,112411.95,10,11241.19,Mice,Dell,Quarterly
8353,Silver,13098.25,4,3274.56,Keyboards,Corsair,Bi-weekly
8354,Bronze,86943.99,3,28981.33,Monitors,ASUS,Quarterly
8355,Gold,103849.56,9,11538.84,Tablets,iPad,Weekly
8356,Bronze,15049.9,3,5016.63,Tablets,Samsung,Monthly
8357,Silver,1375039.69,5,275007.94,Printers,Canon,Bi-weekly
8358,Silver,72095.72,4,18023.93,Mice,Dell,Monthly
8359,Silver,472839.84,4,118209.96,Laptops,Dell,Bi-weekly
8360,Bronze,1236.65,2,618.33,Printers,Canon,Quarterly
8361,Bronze,109123.06,3,36374.35,Monitors,LG,Weekly
8362,Silver,9816.28,6,1636.05,Keyboards,Logitech,Bi-weekly
8363,Silver,433051.83,6,72175.31,Laptops,MacBook,Quarterly
8364,Gold,203425.26,8,25428.16,Laptops,HP,Quarterly
8365,Silver,108396.07,5,21679.21,Keyboards,Dell,Quarterly
8366,Silver,24092.09,5,4818.42,Mice,Logitech,Quarterly
8367,Gold,243504.11,7,34786.3,Monitors,BenQ,Weekly
8368,Bronze,45764.43,3,15254.81,Smartphones,Realme,Weekly
8369,Bronze,43008.71,1,43008.71,Laptops,MacBook,Bi-weekly
8370,Silver,121552.96,5,24310.59,Printers,Canon,Weekly
8371,Silver,238656.45,4,59664.11,Keyboards,Dell,Monthly
8372,Silver,367473.15,6,61245.52,Printers,Canon,Bi-weekly
8373,Bronze,117452.08,2,58726.04,Keyboards,Logitech,Quarterly
8374,Silver,86773.95,4,21693.49,Keyboards,Razer,Monthly
8375,Silver,29791.59,5,5958.32,Smartphones,OnePlus,Weekly
8376,Silver,59179.89,5,11835.98,Keyboards,Corsair,Monthly
8377,Bronze,46657.97,1,46657.97,Mice,Corsair,Quarterly
8378,Silver,184912.97,5,36982.59,Laptops,Dell,Monthly
8379,Bronze,11962.95,1,11962.95,Printers,Canon,Monthly
8380,Silver,76005.22,5,15201.04,Mice,Dell,Bi-weekly
8381,Bronze,105619.37,3,35206.46,Tablets,iPad,Quarterly
8382,Gold,968692.23,7,138384.6,Smartphones,Realme,Weekly
8383,Silver,156906.64,5,31381.33,Smartphones,Xiaomi,Quarterly
8384,Silver,1036054.2,6,172675.7,Printers,Canon,Monthly
8385,Bronze,256381.54,2,128190.77,Printers,Canon,Quarterly
8386,Bronze,182693.52,3,60897.84,Tablets,iPad,Bi-weekly
8387,Bronze,69360.71,2,34680.36,Monitors,LG,Quarterly
8388,Gold,128593.63,8,16074.2,Tablets,Samsung,Monthly
8389,Bronze,1217.44,2,608.72,Laptops,Lenovo,Weekly
8390,Silver,426085.34,6,71014.22,Tablets,iPad,Monthly
8391,Silver,784830.88,6,130805.15,Printers,Canon,Monthly
8392,Silver,184428.29,5,36885.66,Laptops,Lenovo,Bi-weekly
8393,Bronze,14278.58,1,14278.58,Smartphones,Samsung,Weekly
8394,Bronze,29122.81,3,9707.6,Tablets,Samsung,Monthly
8395,Silver,117420.26,5,23484.05,Mice,Dell,Bi-weekly
8396,Gold,82217.28,11,7474.3,Monitors,ASUS,Quarterly
8397,Bronze,336333.23,3,112111.08,Smartphones,Samsung,Weekly
8398,Silver,46296.94,6,7716.16,Mice,Dell,Bi-weekly
8399,Bronze,46571.93,3,15523.98,Mice,Corsair,Bi-weekly
8400,Gold,1109101.5,8,138637.69,Tablets,Samsung,Bi-weekly
8401,Silver,47035.41,6,7839.24,Printers,HP,Quarterly
8402,Silver,438730.2,4,109682.55,Smartphones,Xiaomi,Monthly
8403,Silver,40391.52,5,8078.3,Smartphones,Realme,Quarterly
8404,Bronze,1869.44,2,934.72,Smartphones,Realme,Weekly
8405,Silver,141018.91,6,23503.15,Monitors,MSI,Monthly
8406,Bronze,5974.06,3,1991.35,Monitors,Dell,Monthly
8407,Silver,284047.96,4,71011.99,Keyboards,Logitech,Weekly
8408,Bronze,160533.0,2,80266.5,Smartphones,iPhone,Weekly
8409,Gold,48784.63,7,6969.23,Laptops,Dell,Bi-weekly
8410,Silver,291974.1,5,58394.82,Mice,Dell,Quarterly
8411,Silver,114052.13,6,19008.69,Keyboards,Corsair,Bi-weekly
8412,Bronze,39973.5,1,39973.5,Keyboards,Logitech,Quarterly
8413,Bronze,17654.15,1,17654.15,Monitors,MSI,Weekly
8414,Bronze,69924.03,1,69924.03,Laptops,Dell,Weekly
8415,Silver,240208.35,4,60052.09,Mice,Corsair,Weekly
8416,Silver,148947.61,6,24824.6,Tablets,Samsung,Monthly
8417,Bronze,28161.49,3,9387.16,Monitors,Dell,Quarterly
8418,Bronze,29566.08,2,14783.04,Printers,HP,Quarterly
8419,Silver,71342.74,5,14268.55,Mice,Corsair,Bi-weekly
8420,Gold,135801.91,7,19400.27,Keyboards,Dell,Weekly
8421,Bronze,4572.84,2,2286.42,Monitors,Dell,Quarterly
8422,Bronze,79949.31,3,26649.77,Keyboards,Dell,Quarterly
8423,Silver,5439.33,5,1087.87,Printers,Canon,Monthly
8424,Silver,489915.19,6,81652.53,Printers,HP,Bi-weekly
8425,Silver,688445.48,5,137689.1,Printers,Canon,Quarterly
8426,Bronze,28106.8,3,9368.93,Mice,Logitech,Quarterly
8427,Bronze,153412.49,2,76706.24,Printers,HP,Monthly
8428,Gold,412300.6,7,58900.09,Laptops,Dell,Monthly
8429,Bronze,14886.52,1,14886.52,Printers,Canon,Weekly
8430,Bronze,13561.4,3,4520.47,Keyboards,Dell,Weekly
8431,Silver,630444.89,6,105074.15,Monitors,LG,Weekly
8432,Bronze,36681.87,3,12227.29,Monitors,MSI,Bi-weekly
8433,Silver,41418.9,5,8283.78,Smartphones,Realme,Weekly
8434,Gold,808999.49,7,115571.36,Smartphones,Xiaomi,Weekly
8435,Silver,223425.06,4,55856.26,Printers,HP,Quarterly
8436,Silver,494867.71,6,82477.95,Monitors,ASUS,Monthly
8437,Silver,42406.09,4,10601.52,Printers,Canon,Bi-weekly
8438,Silver,196743.89,6,32790.65,Tablets,iPad,Monthly
8439,Bronze,106941.17,3,35647.06,Smartphones,Xiaomi,Weekly
8440,Silver,234617.39,5,46923.48,Mice,Dell,Quarterly
8441,Bronze,77124.47,3,25708.16,Monitors,BenQ,Monthly
8442,Gold,300603.0,7,42943.29,Laptops,HP,Weekly
8443,Silver,95568.86,6,15928.14,Printers,HP,Weekly
8444,Silver,668743.21,5,133748.64,Monitors,BenQ,Bi-weekly
8445,Silver,40562.45,4,10140.61,Monitors,BenQ,Monthly
8446,Silver,37262.79,4,9315.7,Mice,Dell,Monthly
8447,Gold,360341.4,7,51477.34,Printers,Canon,Weekly
8448,Bronze,53352.13,2,26676.06,Tablets,iPad,Bi-weekly
8449,Silver,59202.21,5,11840.44,Mice,Corsair,Bi-weekly
8450,Silver,255823.5,6,42637.25,Monitors,LG,Weekly
8451,Silver,119517.67,5,23903.53,Smartphones,Xiaomi,Bi-weekly
8452,Silver,4809.93,5,961.99,Keyboards,Corsair,Weekly
8453,Silver,146200.41,5,29240.08,Monitors,Dell,Monthly
8454,Gold,7460.9,8,932.61,Keyboards,Dell,Bi-weekly
8455,Gold,92249.71,7,13178.53,Mice,Corsair,Weekly
8456,Bronze,34455.45,1,34455.45,Laptops,Dell,Quarterly
8457,Bronze,9684.66,1,9684.66,Monitors,ASUS,Monthly
8458,Silver,121136.05,5,24227.21,Keyboards,Logitech,Weekly
8459,Silver,62636.11,6,10439.35,Printers,Canon,Bi-weekly
8460,Gold,94886.82,8,11860.85,Printers,Canon,Bi-weekly
8461,Bronze,207146.4,3,69048.8,Monitors,MSI,Bi-weekly
8462,Silver,496912.12,6,82818.69,Tablets,Samsung,Quarterly
8463,Silver,215102.44,4,53775.61,Monitors,BenQ,Quarterly
8464,Silver,195143.68,4,48785.92,Monitors,ASUS,Bi-weekly
8465,Bronze,57530.82,3,19176.94,Printers,Canon,Bi-weekly
8466,Gold,195877.81,7,27982.54,Monitors,ASUS,Monthly
8467,Silver,52035.17,4,13008.79,Smartphones,Samsung,Monthly
8468,Silver,136060.12,5,27212.02,Tablets,Samsung,Quarterly
8469,Silver,114370.69,4,28592.67,Smartphones,OnePlus,Weekly
8470,Gold,76806.65,8,9600.83,Tablets,iPad,Quarterly
8471,Silver,378637.83,4,94659.46,Monitors,BenQ,Bi-weekly
8472,Bronze,67395.68,2,33697.84,Mice,Dell,Quarterly
8473,Bronze,12637.51,1,12637.51,Smartphones,Poco,Weekly
8474,Bronze,96302.33,2,48151.17,Monitors,LG,Weekly
8475,Bronze,69578.68,3,23192.89,Printers,Canon,Bi-weekly
8476,Silver,200058.53,4,50014.63,Tablets,iPad,Bi-weekly
8477,Bronze,2038.59,2,1019.3,Keyboards,Corsair,Weekly
8478,Gold,142610.59,8,17826.32,Monitors,MSI,Bi-weekly
8479,Bronze,3123.48,2,1561.74,Mice,Corsair,Weekly
8480,Silver,136221.74,4,34055.43,Keyboards,Dell,Bi-weekly
8481,Silver,185549.26,5,37109.85,Keyboards,Corsair,Quarterly
8482,Gold,800076.18,9,88897.35,Mice,Dell,Monthly
8483,Silver,48240.93,5,9648.19,Keyboards,Corsair,Bi-weekly
8484,Gold,933347.05,11,84849.73,Monitors,BenQ,Bi-weekly
8485,Bronze,36697.74,3,12232.58,Mice,Dell,Bi-weekly
8486,Bronze,19993.37,3,6664.46,Keyboards,Dell,Bi-weekly
8487,Bronze,148648.53,2,74324.27,Tablets,iPad,Bi-weekly
8488,Silver,18615.02,6,3102.5,Smartphones,Xiaomi,Monthly
8489,Silver,57432.84,4,14358.21,Monitors,ASUS,Weekly
8490,Silver,34113.35,5,6822.67,Smartphones,Samsung,Bi-weekly
8491,Silver,157840.77,4,39460.19,Smartphones,OnePlus,Weekly
8492,Gold,399381.59,8,49922.7,Keyboards,Corsair,Monthly
8493,Bronze,43800.36,2,21900.18,Printers,Canon,Weekly
8494,Silver,213147.07,5,42629.41,Keyboards,Logitech,Weekly
8495,Gold,249587.64,9,27731.96,Tablets,Samsung,Quarterly
8496,Silver,181717.57,4,45429.39,Mice,Dell,Bi-weekly
