invoice_id,customer_id,invoice_date,total_amount
46403,3808,2025-11-07,16689.24
46404,1038,2026-03-17,14641.35
46405,5612,2026-07-30,47547.5
46406,5437,2026-02-16,44094.03
46407,2422,2025-09-23,47627.51
46408,2761,2026-02-04,122743.32
46409,369,2025-09-18,109240.52
46410,3700,2025-11-16,120874.38
46411,6888,2025-10-18,22008.18
46412,9914,2025-10-22,87031.96
46413,7736,2026-04-08,35801.69
46414,6899,2026-06-18,127062.34
46415,3024,2026-04-01,24072.9
46416,2491,2026-01-10,91770.91
46417,2257,2026-04-21,83742.33
46418,6628,2026-08-10,348.51
46419,1303,2026-07-03,783.45
46420,8260,2025-10-31,105723.97
46421,4705,2026-07-28,22991.36
46422,7528,2025-10-02,30140.01
46423,3829,2025-11-03,73804.62
46424,3149,2025-12-01,30590.96
46425,920,2025-10-27,14160.8
46426,3463,2026-06-08,102419.78
46427,7357,2026-03-22,269155.71
46428,5331,2026-04-08,51925.4
46429,4124,2026-05-29,86665.84
46430,616,2025-12-31,30513.77
46431,5865,2025-10-22,191468.99
46432,5698,2026-04-20,23356.26
46433,588,2025-11-24,101808.28
46434,6060,2026-04-18,96991.61
46435,1560,2026-07-08,143621.95
46436,1568,2026-06-04,323980.34
46437,3021,2026-03-19,18344.62
46438,9490,2026-08-09,3608.52
46439,2796,2026-01-10,46854.94
46440,5841,2025-10-21,79414.69
46441,1128,2026-07-25,153270.54
46442,939,2026-08-13,353478.92
46443,4857,2026-05-30,44981.46
46444,3278,2025-09-21,177614.38
46445,3729,2025-12-16,91685.63
46446,8669,2025-10-14,75780.33
46447,3482,2025-12-10,98817.02
46448,8144,2026-04-03,105155.41
46449,850,2026-04-25,65802.17
46450,777,2026-08-15,63304.51
46451,7064,2026-02-19,432.34
46452,7462,2026-05-25,28856.05
46453,6109,2026-02-23,7264.59
46454,1547,2026-01-17,359846.06
46455,5832,2026-07-18,15473.66
46456,5275,2026-07-24,73791.11
46457,1148,2026-06-06,104029.65
46458,1977,2025-12-06,7433.22
46459,4574,2025-09-05,54442.89
46460,8028,2026-08-12,117613.94
46461,146,2025-10-22,84261.03
46462,1165,2026-04-23,46466.64
46463,5957,2025-12-20,5378.56
46464,1213,2025-09-24,33403.95
46465,531,2026-01-21,51204.07
46466,8287,2025-11-29,2333.94
46467,6575,2026-06-08,40119.02
46468,3813,2026-08-01,28831.37
46469,5809,2026-07-27,171307.37
46470,7307,2026-07-13,62193.39
46471,291,2026-04-08,129193.29
46472,5479,2025-11-30,158474.12
46473,2302,2025-11-20,8923.44
46474,7727,2025-12-14,162048.09
46475,2735,2026-05-09,100447.56
46476,7223,2026-02-28,8923.44
46477,2452,2026-07-14,500.65
46478,8856,2026-04-26,43356.6
46479,2833,2026-07-05,116303.34
46480,4293,2025-12-22,264552.41
46481,522,2025-12-20,31968.85
46482,4096,2025-11-03,77153.85
46483,6223,2026-08-03,9046.31
46484,835,2025-12-28,33378.48
46485,3849,2025-09-25,37425.46
46486,2681,2026-06-25,25807.9
46487,7684,2026-07-24,3922.02
46488,9864,2025-11-22,8975.42
46489,711,2025-10-05,115902.06
46490,3147,2025-10-14,211892.24
46491,9401,2026-07-08,73760.03
46492,1088,2026-04-21,137172.56
46493,4959,2026-01-28,55837.03
46494,5718,2026-06-20,2495.73
46495,9797,2025-12-28,31946.85
46496,7085,2026-04-19,166186.08
46497,7060,2025-10-07,136095.55
46498,6489,2026-07-13,59504.11
46499,1238,2025-12-12,11008.77
46500,8948,2026-03-27,66299.03
46501,7727,2026-05-28,9287.74
46502,4605,2025-12-18,88480.93
46503,9807,2026-04-18,48305.25
46504,738,2026-01-27,96840.49
46505,5936,2025-11-17,53807.69
46506,6812,2026-01-09,21774.24
46507,5778,2026-01-08,45410.16
46508,2709,2026-04-26,66162.87
46509,9028,2025-12-14,31642.48
46510,9638,2025-12-29,59851.07
46511,4656,2026-01-11,130995.13
46512,733,2026-04-03,68460.14
46513,9568,2025-11-09,120474.74
46514,5315,2026-05-20,1646.74
46515,5713,2025-10-13,1164.81
46516,4281,2026-05-13,59511.12
46517,738,2026-03-09,15179.43
46518,8372,2026-07-31,41712.46
46519,119,2025-12-26,82310.57
46520,2501,2026-05-28,1798.63
46521,910,2026-08-15,15743.05
46522,9606,2026-04-11,9894.23
46523,6711,2026-07-14,795.28
46524,9116,2025-10-29,26275.72
46525,6762,2025-09-23,2800.05
46526,5691,2026-05-05,18974.6
46527,3417,2025-12-15,20035.48
46528,9257,2026-03-13,56192.58
46529,7428,2026-05-13,101723.46
46530,124,2026-04-12,7741.58
46531,7076,2025-12-02,126986.03
46532,7781,2026-05-25,216885.25
46533,1711,2026-04-24,16561.9
46534,4239,2026-03-21,419476.48
46535,2366,2026-05-02,104645.24
46536,4786,2026-06-06,2715.04
46537,4606,2026-05-02,343634.51
46538,46,2026-08-21,6520.63
46539,4485,2026-07-08,7452.21
46540,8101,2026-01-21,4031.36
46541,3916,2026-03-20,49133.03
46542,819,2025-10-25,16940.77
46543,1689,2026-06-23,161590.53
46544,490,2025-10-14,97727.77
46545,1265,2025-11-30,47627.51
46546,8064,2026-07-04,63321.66
46547,7209,2025-09-17,17005.37
46548,1577,2025-11-14,66299.03
46549,3517,2026-08-04,55735.09
46550,5661,2026-06-25,43071.7
46551,1283,2025-12-01,21649.06
46552,4683,2026-08-06,145860.05
46553,2079,2025-09-22,14160.8
46554,2261,2026-02-20,13165.42
46555,680,2025-11-17,99325.76
46556,1809,2026-03-25,67314.63
46557,3917,2025-12-19,6346.71
46558,1105,2026-07-31,142606.92
46559,3822,2026-03-22,423895.12
46560,4313,2025-09-21,19158.31
46561,4777,2026-02-21,164979.05
46562,3809,2026-01-15,59174.4
46563,7667,2026-05-29,1377.08
46564,7473,2026-02-16,40507.54
46565,5261,2025-09-13,184636.9
46566,7611,2026-04-20,39853.27
46567,658,2026-07-23,67777.37
46568,7174,2025-12-24,14796.86
46569,8407,2026-05-11,3928.93
46570,410,2025-10-02,5725.49
46571,7166,2026-03-27,4074.59
46572,9959,2026-07-03,9346.72
46573,3050,2026-04-14,130358.98
46574,2475,2026-05-21,5725.49
46575,3513,2025-09-07,5120.84
46576,7500,2025-11-11,318254.7
46577,1247,2026-05-31,45155.03
46578,5306,2025-11-09,176179.4
46579,1441,2026-05-31,244815.72
46580,7773,2025-10-01,25812.48
46581,8803,2026-05-21,22640.9
46582,9277,2026-07-18,5621.68
46583,736,2026-04-27,114856.78
46584,1185,2026-05-15,99325.76
46585,6253,2026-06-02,79357.64
46586,7195,2025-09-20,112851.21
46587,3552,2026-08-20,112782.44
46588,1038,2026-08-11,100758.91
46589,7598,2026-04-25,117628.41
46590,8911,2026-03-28,45004.98
46591,6412,2025-12-16,64817.42
46592,6931,2026-01-07,48341.11
46593,1496,2026-08-01,251025.72
46594,3519,2025-12-03,1357.52
46595,1977,2026-01-15,27101.9
46596,6492,2026-01-09,453606.01
46597,9023,2025-12-24,79959.88
46598,4931,2026-05-20,57789.28
46599,133,2026-08-29,121832.39
46600,2853,2026-02-13,55779.2
46601,5332,2026-02-21,16613.77
46602,5432,2025-11-19,34432.1
46603,6146,2026-07-09,249458.58
46604,3900,2025-12-03,77452.63
46605,1728,2026-02-13,56968.1
46606,532,2026-03-02,58554.66
46607,4799,2025-11-13,29034.12
46608,1631,2025-11-28,23091.16
46609,9935,2025-11-09,48851.28
46610,4326,2025-09-05,201719.8
46611,2521,2026-03-20,81976.87
46612,6316,2026-03-09,61175.97
46613,8760,2025-12-28,1052.42
46614,3633,2025-10-14,145898.34
46615,5474,2025-12-10,60320.89
46616,9367,2026-03-07,30729.81
46617,9772,2026-05-07,3589.92
46618,1071,2026-03-06,5361.02
46619,2505,2026-01-29,5178.34
46620,1941,2025-12-22,5950.02
46621,7642,2026-07-21,46122.26
46622,5423,2026-04-17,162856.55
46623,9731,2026-05-13,57305.92
46624,3198,2025-10-18,1728.49
46625,7694,2026-04-03,65802.17
46626,9520,2026-04-06,359789.6
46627,4855,2026-04-21,183715.14
46628,5175,2026-04-05,305315.84
46629,7855,2025-09-23,33017.14
46630,1879,2026-03-06,46552.94
46631,5957,2025-10-10,6732.84
46632,8930,2025-11-09,2375.0
46633,646,2025-12-17,43413.99
46634,359,2026-03-30,99325.76
46635,9566,2026-05-19,160800.71
46636,9751,2026-04-25,3481.13
46637,8038,2026-05-17,36666.99
46638,296,2026-07-02,407015.59
46639,9376,2026-02-22,63119.94
46640,5620,2026-05-27,62014.41
46641,3101,2025-10-01,1357.52
46642,5228,2025-09-30,57001.14
46643,9347,2026-05-17,178373.15
46644,8589,2025-10-07,113887.98
46645,2855,2025-12-04,17477.41
46646,5113,2025-12-04,52251.79
46647,4629,2026-06-12,103065.13
46648,7664,2026-04-05,112179.32
46649,3025,2026-06-14,42083.55
46650,3205,2026-07-22,414406.82
46651,4910,2025-10-09,62933.18
46652,5403,2025-11-02,248206.33
46653,7286,2025-12-05,6270.99
46654,7965,2025-11-25,46852.63
46655,268,2026-01-27,41235.84
46656,3940,2025-10-07,11008.77
46657,342,2025-12-29,21757.99
46658,2283,2026-07-02,358633.51
46659,2074,2026-05-04,112897.08
46660,8385,2026-03-07,30096.63
46661,3045,2026-03-05,30802.29
46662,4786,2025-11-25,91964.98
46663,3495,2026-02-09,42665.0
46664,1126,2026-08-15,86396.35
46665,6433,2026-05-01,23182.83
46666,9139,2026-04-30,26489.76
46667,7968,2026-04-21,1695.0
46668,5987,2026-06-14,100123.17
46669,7029,2026-08-26,326941.32
46670,5297,2026-01-28,7749.69
46671,6473,2025-10-10,45572.57
46672,8730,2025-09-30,64247.17
46673,80,2026-02-01,106830.46
46674,4987,2026-03-20,141828.77
46675,4958,2025-11-12,53866.42
46676,8674,2026-03-31,5018.01
46677,7902,2026-01-03,4679.27
46678,3835,2026-06-18,55145.2
46679,4759,2025-12-21,314547.34
46680,1772,2025-10-01,59313.08
46681,3420,2026-01-30,81736.82
46682,5517,2026-07-16,15190.65
46683,2580,2025-11-08,62777.74
46684,216,2026-05-03,7093.63
46685,8651,2026-04-25,79414.69
46686,3350,2026-08-26,299774.04
46687,545,2025-12-02,85354.89
46688,7254,2026-09-02,35396.2
46689,9664,2026-05-12,112255.02
46690,4492,2026-06-03,156028.01
46691,4991,2026-04-11,135434.46
46692,3846,2025-09-13,19655.92
46693,9956,2025-12-23,88734.13
46694,1228,2025-12-26,62777.74
46695,6279,2026-07-22,8031.54
46696,2238,2026-04-18,49298.77
46697,1580,2026-07-02,28652.96
46698,2446,2025-12-18,387136.98
46699,8590,2026-06-10,58716.65
46700,4393,2025-10-19,53439.99
46701,8238,2025-11-24,42317.37
46702,1086,2025-10-27,3905.27
46703,7243,2026-04-03,59923.63
46704,2082,2026-02-21,42170.24
46705,3089,2026-01-03,65296.03
46706,5441,2025-09-10,45122.09
46707,1350,2025-12-04,85598.11
46708,8803,2025-10-23,108585.19
46709,1892,2025-10-10,22408.66
46710,4498,2026-08-27,6154.26
46711,8119,2026-05-06,92289.79
46712,8750,2026-08-28,65068.89
46713,1656,2025-12-24,356769.5
46714,9693,2026-03-29,87808.51
46715,3216,2025-09-22,4552.63
46716,5478,2026-03-20,9641.9
46717,6010,2026-06-08,4260.17
46718,8117,2026-03-08,13120.95
46719,7689,2026-03-24,46163.75
46720,3981,2026-02-22,49415.2
46721,5822,2026-01-04,181236.57
46722,9404,2026-08-26,265707.84
46723,8079,2025-11-04,86973.65
46724,6967,2026-08-16,137727.24
46725,5020,2026-01-13,61404.27
46726,2415,2025-10-04,55897.45
46727,6445,2025-09-21,215972.12
46728,3002,2025-11-03,18582.76
46729,3706,2026-04-02,1695.0
46730,7047,2025-12-01,12645.28
46731,8455,2026-07-09,8617.47
46732,7061,2025-12-02,32548.84
46733,6876,2026-05-22,8520.34
46734,1587,2026-07-10,157537.41
46735,7481,2026-04-09,71698.2
46736,4760,2025-10-20,99192.12
46737,5901,2025-12-03,155650.6
46738,8479,2026-04-08,7527.03
46739,9817,2026-08-27,43159.93
46740,5169,2025-11-28,117852.01
46741,2854,2025-12-28,41347.64
46742,1049,2025-09-30,4031.36
46743,9862,2026-07-02,8282.96
46744,5395,2026-02-22,163953.74
46745,7514,2025-11-15,51259.76
46746,3296,2026-03-30,401648.36
46747,3888,2025-12-17,29616.74
46748,8196,2026-06-17,5375.62
46749,9232,2026-08-30,28652.96
46750,2185,2026-06-28,48616.85
46751,1332,2026-04-15,72029.99
46752,7441,2026-07-23,140403.68
46753,5072,2026-07-28,46231.92
46754,4987,2026-01-03,27040.53
46755,2268,2026-03-28,44861.92
46756,9956,2025-11-14,88011.39
46757,4286,2025-12-05,170937.19
46758,663,2026-05-29,22403.13
46759,4062,2025-11-02,35407.39
46760,2729,2026-07-17,16268.24
46761,8783,2026-04-10,1218.12
46762,3691,2026-08-08,41848.02
46763,7018,2026-06-19,77685.01
46764,1965,2026-03-26,2240.98
46765,9214,2025-10-04,40507.74
46766,423,2026-02-17,14503.87
46767,6867,2026-08-22,72324.8
46768,1001,2026-07-13,112897.08
46769,3282,2025-11-04,15068.56
46770,5483,2026-05-09,44994.87
46771,4698,2025-10-21,69628.33
46772,6957,2025-10-23,5430.08
46773,232,2026-02-17,48821.88
46774,8238,2025-11-19,42342.71
46775,2936,2025-11-14,78727.06
46776,5028,2025-11-13,2504.86
46777,5092,2026-03-06,132750.47
46778,1683,2026-07-17,263381.93
46779,3245,2026-07-28,62777.74
46780,9421,2026-03-09,167484.66
46781,8925,2026-01-13,60508.95
46782,883,2026-02-24,51223.53
46783,5220,2026-01-26,36819.04
46784,1234,2026-05-11,392713.62
46785,1450,2026-01-01,71776.21
46786,847,2026-03-01,97657.33
46787,5966,2026-08-30,21373.86
46788,7730,2026-03-03,275726.0
46789,4482,2025-12-26,50766.03
46790,5824,2025-09-14,81476.22
46791,138,2026-07-22,1420.56
46792,2622,2025-11-23,1981.99
46793,8473,2025-10-26,40216.93
46794,852,2025-10-21,1357.52
46795,4238,2026-01-11,167779.49
46796,7910,2026-03-25,16488.46
46797,5967,2026-05-21,23652.07
46798,1503,2026-08-03,1070.65
46799,8196,2026-01-05,19140.39
46800,6125,2025-11-16,69053.41
46801,7085,2026-07-24,147353.38
46802,7334,2026-03-23,59923.63
46803,6848,2026-04-03,8111.33
46804,6171,2025-12-14,29986.2
46805,8966,2025-12-14,246115.56
46806,9721,2025-11-26,87464.3
46807,7545,2026-07-10,14807.64
46808,5152,2026-04-23,3485.69
46809,7749,2026-08-15,61784.59
46810,6694,2026-04-12,287562.35
46811,2520,2025-09-08,176184.86
46812,6080,2026-03-20,168114.41
46813,7041,2026-06-16,65015.94
46814,660,2026-06-19,237286.16
46815,3343,2026-06-01,32521.35
46816,5939,2025-09-09,8828.67
46817,8687,2026-05-30,2715.04
46818,9535,2026-08-08,6895.62
46819,9625,2026-03-27,72933.54
46820,2466,2026-05-28,84300.8
46821,7504,2026-03-23,58244.26
46822,6325,2026-08-07,80954.36
46823,4175,2026-08-14,38151.65
46824,3678,2026-08-26,72029.99
46825,3390,2025-12-10,5320.97
46826,1465,2026-07-16,39203.15
46827,241,2025-10-19,43140.44
46828,5371,2025-09-25,21683.73
46829,7919,2026-07-20,43644.24
46830,6842,2026-07-11,13025.01
46831,6824,2026-07-05,2936.49
46832,5134,2026-07-31,54311.34
46833,1676,2026-08-11,43345.5
46834,2824,2026-01-20,41581.76
46835,4470,2026-03-13,28771.35
46836,812,2026-03-26,2588.8
46837,7258,2026-05-30,41848.02
46838,3965,2025-11-26,23161.83
46839,7224,2026-04-05,66299.03
46840,1908,2026-05-03,58097.48
46841,9450,2026-05-12,85771.54
46842,902,2025-10-31,130765.05
46843,1586,2026-06-25,81869.94
46844,9366,2026-06-17,212892.0
46845,4504,2025-11-01,179304.13
46846,3555,2026-01-28,9650.73
46847,9257,2026-01-24,403957.29
46848,7475,2026-02-10,77887.55
46849,3469,2026-08-25,35801.69
46850,4108,2026-02-04,21915.15
46851,9763,2025-12-05,71640.89
46852,8712,2026-06-16,117538.91
46853,2734,2026-02-02,107410.53
46854,6080,2026-02-18,6626.61
46855,6826,2026-01-01,265857.69
46856,2024,2026-07-18,19014.73
46857,8262,2026-08-15,207456.35
46858,1262,2026-05-31,68072.1
46859,2715,2025-09-12,845.62
46860,6299,2025-10-13,148329.53
46861,5565,2026-01-16,231807.03
46862,3288,2026-07-18,109433.39
46863,8138,2026-01-28,133449.42
46864,7705,2026-07-03,18098.36
46865,6208,2025-11-28,96991.61
46866,8405,2026-03-03,16836.1
46867,328,2026-07-02,72432.46
46868,450,2025-10-08,1377.08
46869,6246,2026-01-31,96991.61
46870,3038,2026-07-06,19259.26
46871,7165,2025-11-21,270177.46
46872,5668,2025-11-18,141669.32
46873,4466,2025-12-05,76854.59
46874,7600,2026-05-07,86286.54
46875,1108,2026-02-09,69471.37
46876,8894,2025-10-18,75503.04
46877,2587,2026-05-12,47312.24
46878,7501,2026-03-09,2670.48
46879,8444,2026-05-23,15885.04
46880,6735,2026-08-06,181897.72
46881,6112,2026-06-15,17089.81
46882,2904,2026-06-18,154780.89
46883,8663,2026-03-23,66711.63
46884,1913,2026-08-04,20185.29
46885,6445,2026-01-22,11479.27
46886,2977,2026-06-11,81976.87
46887,487,2026-02-26,82137.94
46888,6087,2025-09-17,4000.56
46889,6181,2026-05-14,388064.59
46890,670,2026-02-13,52043.44
46891,8978,2025-12-13,64618.2
46892,8693,2026-08-25,1789.42
46893,9387,2025-09-08,6380.13
46894,5061,2026-04-21,107601.77
46895,671,2025-09-26,61240.14
46896,2532,2026-02-05,38518.52
46897,9020,2026-06-13,91770.91
46898,4609,2026-01-23,121522.62
46899,9345,2026-04-06,46008.19
46900,8893,2026-06-02,18675.5
46901,5054,2026-02-03,9222.93
46902,4166,2026-08-14,193983.22
46903,5577,2026-03-30,250907.41
46904,7300,2026-01-01,21911.58
46905,9375,2026-09-01,299507.28
46906,6186,2026-05-18,392559.34
46907,5112,2025-12-01,29218.7
46908,4157,2026-02-23,45370.68
46909,333,2026-01-06,29616.74
46910,4676,2026-02-13,55743.77
46911,8804,2026-08-16,136235.65
46912,5401,2026-07-02,21349.48
46913,2846,2026-08-23,122170.69
46914,3934,2025-12-21,20908.0
46915,5093,2026-05-25,61784.59
46916,203,2026-08-30,14710.48
46917,557,2026-07-07,66299.03
46918,5080,2026-01-13,111794.9
46919,2777,2026-06-08,83918.91
46920,401,2026-01-31,108511.59
46921,9538,2026-08-24,7487.19
46922,6356,2025-09-05,79694.15
46923,1918,2026-05-07,93983.36
46924,8520,2026-01-25,31659.11
46925,8309,2026-05-15,63321.66
46926,2418,2025-10-15,263186.5
46927,2050,2026-08-30,581994.23
46928,5948,2026-06-13,207681.69
46929,1584,2026-02-13,14939.37
46930,1557,2026-02-01,17005.37
46931,4935,2026-09-04,60056.47
46932,9,2026-08-21,1582.0
46933,9460,2026-08-14,21683.73
46934,4573,2026-05-24,157979.82
46935,4385,2026-08-26,3439.2
46936,9188,2026-08-22,182812.88
46937,7319,2026-06-09,573.2
46938,5461,2026-05-13,25440.99
46939,8789,2026-01-26,13057.53
46940,6196,2026-03-10,60081.21
46941,4243,2026-03-09,1810.39
46942,9659,2026-03-02,146258.68
46943,3351,2026-05-28,78065.16
46944,4580,2025-12-01,1377.08
46945,6039,2026-06-23,80229.0
46946,9308,2026-08-29,103296.3
46947,3145,2025-09-21,228010.38
46948,7365,2025-10-19,111902.92
46949,558,2025-09-09,39124.46
46950,3195,2025-12-19,3390.63
46951,6890,2026-06-26,52257.24
46952,9347,2026-04-03,87250.39
46953,3799,2026-08-10,110891.34
46954,8978,2025-12-15,84671.03
46955,261,2025-09-16,146025.4
46956,4433,2025-10-04,5701.29
46957,1747,2026-02-21,96998.78
46958,7040,2026-05-31,3549.76
46959,3802,2025-11-30,7452.21
46960,5038,2026-06-06,9020.33
46961,6122,2025-10-27,192983.07
46962,6681,2026-01-03,49802.22
46963,6716,2026-01-22,63770.66
46964,2048,2025-10-22,2313.47
46965,4489,2026-05-29,125509.32
46966,9502,2025-10-13,7661.7
46967,2309,2025-11-18,49436.24
46968,593,2026-08-31,99055.49
46969,3972,2026-05-07,279544.39
46970,128,2026-05-11,43644.24
46971,8413,2026-05-27,38027.92
46972,8426,2026-01-14,11567.35
46973,2188,2025-10-02,1981.99
46974,4053,2026-03-17,96772.37
46975,3858,2026-05-05,27040.53
46976,4469,2025-12-06,217418.64
46977,7120,2026-07-16,47627.51
46978,7667,2026-03-27,136808.95
46979,511,2025-10-03,124578.02
46980,8991,2025-10-02,49182.58
46981,9963,2025-12-13,148521.78
46982,1766,2025-10-08,154101.99
46983,2013,2026-04-30,70719.67
46984,4677,2025-12-11,14347.25
46985,5107,2025-10-12,432.34
46986,5509,2026-04-06,239464.06
46987,9485,2025-11-21,41631.92
46988,6442,2026-07-13,89514.78
46989,3491,2026-09-04,244612.06
46990,9026,2026-06-10,123386.42
46991,3371,2026-02-04,31105.33
46992,691,2026-03-06,181975.49
46993,2873,2026-04-24,116830.99
46994,4438,2026-05-10,215991.3
46995,3579,2026-03-07,46320.18
46996,1153,2025-09-13,98213.56
46997,7739,2025-10-08,137727.24
46998,9747,2026-02-15,15510.7
46999,1906,2026-06-30,164644.68
47000,9773,2026-02-02,115535.14
47001,2341,2025-11-03,73611.01
47002,7602,2026-08-29,1928.33
47003,153,2025-12-24,93579.67
47004,8780,2025-09-21,6357.81
47005,4798,2025-09-25,64569.86
47006,6927,2026-08-20,4332.41
47007,9655,2025-11-03,97733.82
47008,4861,2026-04-04,167107.03
47009,487,2025-12-17,97637.3
47010,8680,2025-09-06,76943.22
47011,5652,2026-08-14,13165.42
47012,9468,2025-10-15,6768.86
47013,6484,2025-11-21,99714.0
47014,1236,2025-10-10,12943.66
47015,4129,2025-09-24,155399.77
47016,4921,2026-03-27,56399.49
47017,8251,2026-06-15,27150.34
47018,5016,2025-10-05,79492.79
47019,4005,2025-10-06,75315.99
47020,3878,2026-02-08,200419.13
47021,4221,2026-03-10,148815.51
47022,4530,2025-12-11,8250.78
47023,1261,2025-12-14,3100.74
47024,8396,2025-11-06,7573.92
47025,4654,2026-07-24,96917.02
47026,9348,2025-11-14,51963.13
47027,20,2026-04-20,90116.2
47028,117,2025-09-09,137169.82
47029,8010,2026-04-01,164458.9
47030,3581,2026-03-14,19210.08
47031,576,2025-10-28,19218.76
47032,5017,2026-05-25,36873.46
47033,3371,2026-08-01,133746.29
47034,2941,2026-03-25,128117.0
47035,5347,2026-06-26,2984.27
47036,5181,2026-02-26,35646.79
47037,5075,2025-12-25,37131.98
47038,94,2026-06-18,30808.79
47039,5981,2025-09-05,84300.8
47040,7952,2025-12-14,367083.64
47041,7437,2026-03-07,16940.77
47042,3806,2026-06-27,58542.89
47043,3911,2026-01-01,191484.15
47044,4444,2025-12-16,113505.64
47045,3147,2026-07-04,175500.95
47046,397,2026-06-30,78694.58
47047,3124,2026-05-05,57583.74
47048,7032,2026-03-19,41061.2
47049,5344,2026-01-11,72029.99
47050,5959,2026-05-20,99290.01
47051,7653,2026-04-10,1130.21
47052,9139,2025-09-15,22017.54
47053,6936,2025-12-29,22889.42
47054,7943,2026-05-05,254404.15
47055,6215,2026-02-24,168275.83
47056,7110,2025-12-21,15510.7
47057,3512,2026-07-14,44456.47
47058,5939,2026-04-26,160304.01
47059,8532,2025-10-10,18152.44
47060,9865,2025-12-23,1190.0
47061,7483,2026-01-24,12540.65
47062,32,2025-09-06,5151.87
47063,3800,2025-12-23,121551.34
47064,1920,2026-02-21,17281.45
47065,7080,2025-10-06,178073.05
47066,6686,2026-01-27,1401.38
47067,8100,2026-09-04,221448.15
47068,2167,2026-03-27,30571.7
47069,7437,2026-05-11,21683.73
47070,8534,2026-04-11,170728.05
47071,5060,2026-04-18,251887.16
47072,1745,2025-10-08,89573.15
47073,3960,2025-09-07,80787.43
47074,7990,2025-10-18,5090.89
47075,5874,2026-08-06,195088.94
47076,7037,2026-05-01,5665.84
47077,9813,2026-05-18,50454.5
47078,4700,2026-02-23,18431.45
47079,4528,2026-03-16,65068.89
47080,7331,2025-12-27,2741.5
47081,8365,2025-11-05,144914.1
47082,9039,2026-08-07,41050.51
47083,3306,2026-06-15,89426.52
47084,4408,2026-07-13,33338.45
47085,2336,2026-08-28,46577.31
47086,6766,2025-10-21,13465.68
47087,4433,2026-04-10,231986.77
47088,5111,2026-01-31,163648.8
47089,519,2026-08-31,26626.22
47090,5489,2026-06-25,35606.5
47091,4343,2026-03-11,500.65
47092,5297,2025-09-13,29780.1
47093,5896,2026-06-21,246286.78
47094,6129,2025-11-01,30729.63
47095,7750,2026-03-22,5782.79
47096,162,2026-03-15,15059.17
47097,1111,2025-09-26,2949.59
47098,5009,2026-08-04,586212.88
47099,9938,2026-03-27,420351.22
47100,8766,2025-09-19,76893.68
47101,8867,2026-07-08,94901.91
47102,4218,2026-04-21,10303.74
47103,138,2026-02-21,178726.54
47104,8224,2025-09-13,40507.54
47105,7037,2026-02-06,34435.75
47106,4704,2026-02-07,96795.92
47107,848,2026-04-30,6732.84
47108,8295,2026-05-30,92082.09
47109,2484,2026-01-31,14796.86
47110,3885,2026-01-22,139230.49
47111,6205,2026-08-19,135186.98
47112,6469,2025-10-26,164649.74
47113,2525,2026-01-21,17604.92
47114,1951,2025-10-31,61375.08
47115,8281,2025-10-31,65752.6
47116,1377,2025-10-19,147819.87
47117,8349,2025-11-27,2741.5
47118,4595,2026-02-24,36891.7
47119,5587,2026-02-06,601.42
47120,3349,2026-01-13,111430.91
47121,4969,2026-07-23,11354.77
47122,8591,2025-10-18,72029.99
47123,7552,2026-02-06,51870.75
47124,632,2026-08-05,54125.92
47125,7668,2026-05-31,1166.97
47126,3773,2026-03-08,14522.13
47127,2667,2025-12-24,154651.36
47128,6430,2026-08-30,106879.98
47129,259,2025-10-13,29616.74
47130,7186,2025-09-13,22048.0
47131,1669,2026-08-20,22352.23
47132,2173,2026-07-27,176077.64
47133,5744,2026-05-12,9045.25
47134,9658,2026-08-27,27039.17
47135,7423,2026-08-19,27049.81
47136,903,2026-01-03,102473.05
47137,1978,2026-01-28,185099.31
47138,3474,2025-11-13,5968.54
47139,7558,2025-12-05,3140.93
47140,9992,2026-03-05,28746.01
47141,821,2026-02-22,125615.84
47142,1957,2025-10-10,8734.95
47143,4787,2025-10-20,29475.15
47144,8984,2026-04-01,92476.72
47145,1348,2025-11-16,32343.11
47146,4739,2025-11-01,77418.23
47147,8503,2026-01-18,1217.64
47148,8689,2026-05-21,21722.98
47149,2424,2025-10-28,1542.29
47150,7380,2026-07-29,243358.55
47151,9749,2026-05-04,184829.89
47152,3700,2026-03-16,138462.1
47153,7215,2026-07-08,6829.6
47154,5154,2026-06-22,3128.35
47155,9751,2025-11-12,2447.68
47156,6226,2026-06-11,58475.74
47157,2241,2026-03-15,49970.35
47158,2446,2026-07-29,147294.06
47159,5283,2026-06-20,393229.13
47160,6833,2026-07-11,73647.03
47161,7071,2025-12-15,23929.48
47162,3397,2026-01-27,127508.23
47163,9055,2026-04-26,187621.85
47164,9539,2026-04-13,15349.49
47165,6004,2025-09-14,15097.07
47166,5727,2026-01-08,47627.51
47167,1107,2026-08-02,117271.7
47168,6077,2025-11-09,258869.76
47169,8781,2026-01-24,15179.43
47170,3970,2025-10-21,45336.97
47171,6498,2026-01-29,13320.61
47172,578,2025-10-22,1961.01
47173,8252,2026-08-21,94365.06
47174,2024,2026-08-31,16531.71
47175,2042,2026-06-08,31322.96
47176,8186,2025-12-27,5725.49
47177,2720,2026-06-09,39853.27
47178,4021,2026-01-13,74371.88
47179,9336,2026-01-11,86596.19
47180,9363,2025-11-23,6255.8
47181,4713,2026-09-03,45340.88
47182,4969,2026-04-04,39798.57
47183,3127,2026-08-23,15748.63
