invoice_id,product_id,quantity,unit_price
41280,144,1,2039.55
41280,198,1,1164.81
41281,195,15,1375.99
41281,32,1,98251.33
41281,230,1,2719.62
41281,283,3,19493.84
41281,46,1,22427.42
41281,235,1,3437.21
41281,119,1,4260.17
41282,295,1,59174.4
41282,76,1,30729.63
41283,80,1,24718.12
41283,274,1,11817.49
41284,171,3,1818.96
41284,83,1,26229.46
41284,59,1,26021.72
41285,85,1,47627.51
41286,218,2,4891.26
41287,141,2,1810.62
41287,172,1,1798.63
41288,81,1,34884.99
41288,202,1,1524.16
41288,250,1,6815.38
41289,105,3,15510.7
41289,134,1,1550.37
41290,257,1,4031.36
41290,243,1,2487.19
41290,146,1,1223.84
41291,5,1,37733.54
41291,157,1,979.18
41291,200,1,1761.12
41292,332,1,3774.14
41292,205,1,1402.33
41292,254,1,9130.72
41292,155,4,1130.21
41292,74,2,96991.61
41292,219,1,5782.79
41292,41,1,21780.87
41293,301,1,52322.62
41294,33,1,79237.06
41294,147,1,2867.75
41295,225,2,1408.46
41296,119,1,4260.17
41297,153,1,1252.43
41297,228,1,1968.15
41297,277,1,10858.65
41297,304,1,29475.15
41298,150,4,1368.14
41298,28,1,83742.33
41299,181,2,5984.6
41300,299,1,55395.36
41300,306,4,586.55
41300,325,1,7389.92
41301,207,1,5927.88
41302,334,1,14230.4
41302,340,1,11496.02
41302,135,1,1377.08
41302,299,2,55395.36
41303,19,2,56448.54
41304,26,1,91770.91
41305,120,1,6732.84
41305,292,1,22105.97
41306,149,17,1059.95
41306,132,2,1789.42
41306,3,1,35699.98
41307,22,1,66299.03
41307,148,1,2903.62
41307,202,5,1524.16
41308,293,1,36783.47
41308,311,1,1190.0
41309,283,1,19493.84
41310,330,1,5151.87
41311,63,1,34432.1
41311,201,1,1800.07
41311,250,3,6815.38
41311,114,1,49408.51
41312,151,1,1368.9
41312,142,2,2741.5
41312,225,1,1408.46
41313,211,1,2322.41
41313,69,1,79694.15
41313,41,1,21780.87
41313,233,1,3081.13
41314,243,1,2487.19
41314,129,1,1357.52
41315,145,1,1335.24
41315,196,1,1012.71
41315,48,3,17128.78
41316,248,1,2341.89
41317,296,1,47624.15
41317,313,1,845.62
41317,322,3,680.0
41318,78,1,38945.67
41319,286,1,14710.48
41319,307,1,1770.91
41320,232,1,2524.64
41321,252,1,15859.6
41321,163,1,2800.05
41321,288,1,20059.51
41321,57,1,46052.29
41321,301,1,52322.62
41322,146,1,1223.84
41322,16,1,64817.42
41323,140,1,2984.27
41323,125,1,1695.0
41323,254,1,9130.72
41323,2,1,47486.64
41323,38,1,21757.99
41323,272,3,13844.24
41323,197,1,1728.49
41323,52,2,46618.06
41324,52,1,46618.06
41325,334,1,14230.4
41326,118,3,7452.21
41326,145,1,1335.24
41326,51,1,39853.27
41326,160,2,1217.64
41326,172,2,1798.63
41326,30,1,77325.68
41326,249,1,8864.11
41326,203,1,1148.89
41327,117,1,6193.94
41327,221,1,1708.1
41327,208,1,3485.69
41327,158,1,1218.12
41328,69,1,79694.15
41328,195,1,1375.99
41329,132,2,1789.42
41330,152,1,1166.97
41330,288,1,20059.51
41330,149,2,1059.95
41330,100,1,11775.16
41330,191,1,1296.54
41330,133,1,1604.46
41330,249,3,8864.11
41331,221,1,1708.1
41331,174,1,2873.92
41332,150,1,1368.14
41332,227,1,1996.49
41333,110,1,40507.54
41333,275,1,13034.83
41334,281,1,23161.83
41334,317,1,783.45
41334,36,1,84300.8
41335,71,1,96917.02
41336,317,1,783.45
41336,119,1,4260.17
41336,266,1,3400.35
41337,211,1,2322.41
41337,125,1,1695.0
41338,277,1,10858.65
41339,105,1,15510.7
41339,202,1,1524.16
41339,297,1,17005.37
41339,338,3,13165.42
41339,305,1,1852.07
41340,14,1,37524.37
41340,146,1,1223.84
41340,269,1,7403.82
41341,59,1,26021.72
41341,211,1,2322.41
41341,253,1,10990.53
41341,334,1,14230.4
41342,127,1,1961.01
41342,147,1,2867.75
41342,169,1,1542.29
41343,154,1,1401.38
41343,182,2,3303.14
41343,99,1,15179.43
41344,80,1,24718.12
41344,204,1,1593.04
41345,53,1,48851.28
41345,199,1,1542.24
41346,226,1,1858.9
41346,331,1,6380.13
41346,158,1,1218.12
41347,222,1,1981.99
41348,199,1,1542.24
41348,236,1,4478.12
41349,61,2,45155.03
41349,254,1,9130.72
41349,193,1,1774.63
41349,177,2,5871.97
41349,268,1,12645.28
41349,240,1,2190.92
41349,12,2,41848.02
41350,81,1,34884.99
41351,144,1,2039.55
41351,77,1,31968.85
41351,226,1,1858.9
41351,218,3,4891.26
41352,176,5,5164.27
41352,338,4,13165.42
41353,76,1,30729.63
41353,214,1,5625.75
41353,255,1,18344.78
41354,116,2,55145.2
41354,152,2,1166.97
41354,40,1,16613.77
41355,146,1,1223.84
41355,295,1,59174.4
41355,67,3,74537.44
41356,202,1,1524.16
41357,79,2,35801.69
41357,191,1,1296.54
41358,306,1,586.55
41358,225,1,1408.46
41358,71,1,96917.02
41359,94,1,59923.63
41359,199,1,1542.24
41359,207,1,5927.88
41360,324,1,348.51
41361,48,3,17128.78
41361,266,1,3400.35
41361,225,1,1408.46
41361,308,3,1147.07
41361,50,1,40335.38
41362,103,1,16940.77
41362,125,2,1695.0
41362,145,1,1335.24
41363,122,1,6622.44
41364,84,1,43413.99
41364,197,1,1728.49
41364,134,1,1550.37
41364,226,1,1858.9
41364,221,1,1708.1
41364,229,1,1582.0
41365,255,1,18344.78
41365,55,2,40507.74
41365,223,1,1256.5
41366,49,1,25807.9
41367,17,1,52257.24
41367,144,19,2039.55
41368,178,4,5694.78
41369,13,1,41406.62
41370,87,1,72029.99
41371,145,1,1335.24
41371,95,1,11008.77
41372,114,1,49408.51
41373,84,1,43413.99
41373,125,1,1695.0
41373,211,1,2322.41
41373,269,1,7403.82
41374,9,1,44988.84
41374,142,1,2741.5
41374,214,1,5625.75
41375,125,1,1695.0
41375,151,1,1368.9
41376,27,1,89514.78
41377,55,1,40507.74
41377,208,1,3485.69
41377,87,1,72029.99
41378,152,3,1166.97
41378,142,1,2741.5
41378,265,2,3797.36
41378,101,1,16689.24
41378,319,1,271.32
41379,194,1,1601.88
41380,326,1,4869.61
41381,113,1,35646.79
41382,72,2,61784.59
41383,303,1,53484.31
41384,127,1,1961.01
41384,201,2,1800.07
41384,251,1,15180.05
41385,157,1,979.18
41386,21,1,66724.71
41387,114,1,49408.51
41387,104,1,8923.44
41387,271,1,12933.94
41387,208,1,3485.69
41387,172,1,1798.63
41388,4,1,49133.03
41388,155,1,1130.21
41389,103,1,16940.77
41389,46,1,22427.42
41389,251,1,15180.05
41390,118,5,7452.21
41390,157,1,979.18
41391,281,3,23161.83
41391,318,4,710.28
41391,41,1,21780.87
41392,52,1,46618.06
41393,62,1,26558.53
41394,192,1,1764.37
41394,252,5,15859.6
41394,151,1,1368.9
41394,163,2,2800.05
41394,65,1,99325.76
41395,47,2,14160.8
41395,206,1,4705.87
41395,328,3,5018.01
41395,261,1,4320.62
41395,33,1,79237.06
41396,125,1,1695.0
41396,331,2,6380.13
41396,91,2,53807.69
41396,171,1,1818.96
41397,155,1,1130.21
41397,40,1,16613.77
41397,28,1,83742.33
41398,88,1,62777.74
41399,89,1,66723.41
41399,298,1,56789.71
41400,98,1,18098.36
41401,24,2,104029.65
41401,136,1,2488.56
41402,133,4,1604.46
41403,190,1,4329.82
41403,141,2,1810.62
41404,71,1,96917.02
41404,198,5,1164.81
41404,240,1,2190.92
41404,104,2,8923.44
41405,31,1,94753.71
41405,137,1,2949.59
41405,176,2,5164.27
41405,129,1,1357.52
41406,66,3,58668.68
41407,109,1,57789.28
41408,331,4,6380.13
41408,141,1,1810.62
41408,43,1,13057.53
41409,59,1,26021.72
41409,222,1,1981.99
41410,35,4,117310.36
41410,215,1,5853.58
41410,121,2,5725.49
41411,142,1,2741.5
41411,266,1,3400.35
41412,71,1,96917.02
41412,210,1,4790.68
41412,106,1,14347.25
41412,268,1,12645.28
41412,263,1,2495.73
41412,341,1,9407.69
41413,6,1,45909.08
41413,197,1,1728.49
41413,111,1,28652.96
41413,275,1,13034.83
41414,197,1,1728.49
41414,339,1,10579.14
41414,20,3,58475.74
41415,63,1,34432.1
41415,243,1,2487.19
41415,219,1,5782.79
41416,103,1,16940.77
41416,125,5,1695.0
41417,71,1,96917.02
41418,218,1,4891.26
41418,150,1,1368.14
41419,27,1,89514.78
41419,158,1,1218.12
41420,296,1,47624.15
41420,321,2,500.65
41420,31,1,94753.71
41420,224,1,1876.35
41420,218,17,4891.26
41420,261,3,4320.62
41421,150,1,1368.14
41421,125,1,1695.0
41421,64,1,79209.97
41421,38,1,21757.99
41422,309,1,1855.64
41422,123,1,6768.86
41422,137,1,2949.59
41422,26,1,91770.91
41423,286,1,14710.48
41423,308,2,1147.07
41423,324,1,348.51
41423,234,1,4622.68
41423,237,4,3905.27
41424,85,1,47627.51
41424,208,3,3485.69
41424,32,1,98251.33
41424,109,1,57789.28
41425,85,1,47627.51
41425,243,1,2487.19
41426,94,1,59923.63
41426,191,5,1296.54
41426,157,1,979.18
41426,236,1,4478.12
41426,75,1,57583.74
41426,88,1,62777.74
41426,171,1,1818.96
41427,90,2,63321.66
41427,219,12,5782.79
41428,117,5,6193.94
41428,137,1,2949.59
41429,242,1,2577.6
41429,303,3,53484.31
41429,196,1,1012.71
41429,329,3,6700.81
41429,95,1,11008.77
41430,282,1,22352.23
41430,309,1,1855.64
41430,256,5,19199.67
41431,48,1,17128.78
41432,224,3,1876.35
41432,105,1,15510.7
41432,121,3,5725.49
41432,305,1,1852.07
41433,35,1,117310.36
41434,110,1,40507.54
41434,150,1,1368.14
41435,64,1,79209.97
41435,333,5,11793.93
41435,262,1,4480.44
41435,341,1,9407.69
41435,300,1,43644.24
41435,116,1,55145.2
41435,114,2,49408.51
41436,79,3,35801.69
41436,309,1,1855.64
41437,304,1,29475.15
41437,312,1,691.8
41437,245,1,2708.27
41438,160,1,1217.64
41438,293,1,36783.47
41438,32,4,98251.33
41438,163,1,2800.05
41439,64,1,79209.97
41439,256,1,19199.67
41439,62,1,26558.53
41439,24,1,104029.65
41440,111,4,28652.96
41440,128,1,1070.65
41441,86,1,59880.48
41442,71,1,96917.02
41442,201,1,1800.07
41443,137,1,2949.59
41443,304,1,29475.15
41443,28,2,83742.33
41443,65,2,99325.76
41443,211,2,2322.41
41444,138,5,2736.55
41444,128,1,1070.65
41445,136,5,2488.56
41446,290,1,14503.87
41446,311,1,1190.0
41446,169,1,1542.29
41447,46,1,22427.42
41448,304,1,29475.15
41448,308,2,1147.07
41449,90,1,63321.66
41449,181,1,5984.6
41450,236,1,4478.12
41450,54,4,45784.29
41450,279,1,9024.47
41450,8,1,46852.63
41450,179,2,4518.32
41450,34,1,91857.57
41451,46,2,22427.42
41451,211,1,2322.41
41451,252,1,15859.6
41451,223,1,1256.5
41452,280,1,20595.37
41453,117,1,6193.94
41453,81,1,34884.99
41453,324,1,348.51
41454,81,1,34884.99
41454,209,1,4743.65
41455,342,1,8080.45
41455,107,3,12036.45
41455,33,1,79237.06
41455,176,1,5164.27
41456,160,16,1217.64
41456,214,4,5625.75
41456,4,1,49133.03
41456,107,4,12036.45
41456,302,1,53439.99
41457,109,1,57789.28
41457,37,1,90328.11
41457,4,1,49133.03
41458,19,1,56448.54
41458,154,1,1401.38
41458,171,1,1818.96
41459,79,2,35801.69
41460,107,5,12036.45
41460,160,1,1217.64
41460,192,1,1764.37
41461,168,1,1646.74
41461,139,1,2027.99
41461,337,1,10331.24
41461,318,1,710.28
41462,119,1,4260.17
41463,62,1,26558.53
41463,201,1,1800.07
41463,250,1,6815.38
41463,57,1,46052.29
41463,150,3,1368.14
41464,316,2,1928.33
41464,97,1,14796.86
41464,261,1,4320.62
41465,143,1,2313.47
41465,229,1,1582.0
41466,69,1,79694.15
41467,58,1,39619.15
41467,196,1,1012.71
41467,253,3,10990.53
41468,117,1,6193.94
41468,190,1,4329.82
41469,104,1,8923.44
41470,50,1,40335.38
41471,126,1,909.4
41471,212,1,5005.5
41471,258,1,4932.36
41472,82,4,29616.74
41472,215,1,5853.58
41473,113,2,35646.79
41474,125,1,1695.0
41474,36,1,84300.8
41474,131,1,1052.42
41475,23,1,79215.36
41475,143,1,2313.47
41475,47,1,14160.8
41475,95,1,11008.77
41475,268,2,12645.28
41476,219,1,5782.79
41476,50,2,40335.38
41477,111,2,28652.96
41477,159,2,601.42
41477,124,14,7661.7
41478,254,1,9130.72
41478,40,1,16613.77
41478,137,1,2949.59
41479,13,1,41406.62
41479,146,1,1223.84
41480,198,1,1164.81
41480,124,2,7661.7
41480,210,1,4790.68
41481,97,1,14796.86
41481,293,1,36783.47
41481,131,2,1052.42
41481,331,2,6380.13
41481,198,4,1164.81
41482,335,1,12694.73
41483,158,2,1218.12
41484,81,1,34884.99
41484,201,1,1800.07
41485,343,1,13043.96
41485,75,1,57583.74
41485,6,1,45909.08
41486,160,1,1217.64
41487,32,1,98251.33
41488,283,1,19493.84
41488,106,1,14347.25
41488,74,1,96991.61
41488,120,1,6732.84
41488,196,1,1012.71
41488,224,2,1876.35
41488,123,1,6768.86
41489,343,1,13043.96
41490,296,1,47624.15
41491,337,1,10331.24
41491,228,2,1968.15
41491,121,3,5725.49
41491,148,1,2903.62
41492,113,5,35646.79
41492,182,1,3303.14
41492,246,1,1555.64
41492,111,4,28652.96
41492,49,1,25807.9
41492,235,1,3437.21
41493,62,1,26558.53
41493,170,1,2115.57
41494,23,1,79215.36
41494,216,1,4616.7
41494,187,1,5593.98
41494,330,2,5151.87
41495,131,1,1052.42
41496,99,1,15179.43
41496,147,2,2867.75
41496,255,1,18344.78
41497,269,1,7403.82
41497,276,1,14789.81
41497,50,1,40335.38
41497,55,2,40507.74
41498,117,1,6193.94
41498,176,1,5164.27
41498,243,1,2487.19
41499,85,1,47627.51
41499,192,2,1764.37
41499,40,2,16613.77
41499,124,1,7661.7
41499,342,1,8080.45
41499,155,2,1130.21
41500,240,1,2190.92
41500,309,1,1855.64
41501,106,1,14347.25
41501,243,1,2487.19
41501,199,2,1542.24
41501,134,3,1550.37
41501,273,1,8061.37
41501,223,2,1256.5
41501,219,1,5782.79
41502,62,1,26558.53
41502,220,1,4050.01
41502,239,1,3021.22
41502,163,1,2800.05
41503,4,2,49133.03
41503,154,1,1401.38
41503,204,3,1593.04
41504,245,1,2708.27
41504,161,9,795.28
41505,145,1,1335.24
41505,185,1,5042.92
41506,123,1,6768.86
41506,137,1,2949.59
41506,143,1,2313.47
41507,130,12,1889.38
41507,255,1,18344.78
41508,142,16,2741.5
41509,306,1,586.55
41510,30,2,77325.68
41510,150,1,1368.14
41510,199,1,1542.24
41510,171,1,1818.96
41510,130,18,1889.38
41511,331,1,6380.13
41512,179,2,4518.32
41512,120,1,6732.84
41512,11,1,41155.74
41513,23,5,79215.36
41514,141,1,1810.62
41514,144,2,2039.55
41514,184,1,3530.66
41514,94,1,59923.63
41515,113,1,35646.79
41515,142,1,2741.5
41515,274,2,11817.49
41515,8,1,46852.63
41516,144,1,2039.55
41516,182,1,3303.14
41516,173,1,2652.14
41516,127,4,1961.01
41516,312,1,691.8
41517,284,1,16091.45
41518,84,1,43413.99
41518,202,1,1524.16
41519,18,1,58716.65
41519,325,1,7389.92
41519,294,1,39501.7
41519,28,1,83742.33
41520,114,5,49408.51
41520,187,1,5593.98
41520,212,1,5005.5
41521,117,6,6193.94
41522,154,1,1401.38
41522,121,1,5725.49
41522,99,1,15179.43
41523,292,3,22105.97
41524,6,3,45909.08
41525,118,1,7452.21
41526,147,1,2867.75
41526,232,3,2524.64
41526,164,1,2247.72
41526,185,1,5042.92
41527,38,1,21757.99
41527,214,1,5625.75
41528,50,1,40335.38
41528,203,2,1148.89
41529,286,1,14710.48
41529,323,1,722.85
41529,100,3,11775.16
41529,91,1,53807.69
41530,159,1,601.42
41531,281,2,23161.83
41532,327,1,4389.26
41532,159,2,601.42
41532,13,1,41406.62
41533,96,1,9995.4
41533,153,1,1252.43
41534,280,3,20595.37
41534,312,2,691.8
41534,322,2,680.0
41535,85,1,47627.51
41535,203,1,1148.89
41535,246,1,1555.64
41536,35,1,117310.36
41537,94,2,59923.63
41537,79,1,35801.69
41537,135,1,1377.08
41538,319,5,271.32
41539,337,1,10331.24
41539,96,1,9995.4
41539,120,2,6732.84
41540,112,1,55897.45
41540,10,1,35606.5
41541,98,1,18098.36
41541,123,1,6768.86
41541,245,1,2708.27
41541,81,1,34884.99
41542,160,1,1217.64
41542,158,18,1218.12
41543,134,1,1550.37
41543,75,1,57583.74
41543,284,1,16091.45
41543,195,1,1375.99
41543,24,1,104029.65
41543,215,1,5853.58
41544,25,1,114757.23
41544,140,1,2984.27
41544,208,1,3485.69
41544,131,1,1052.42
41544,264,1,3861.98
41545,83,1,26229.46
41546,17,1,52257.24
41547,55,1,40507.74
41547,198,3,1164.81
41548,31,1,94753.71
41548,160,2,1217.64
41548,328,1,5018.01
41549,39,1,15097.07
41549,338,1,13165.42
41549,139,1,2027.99
41549,158,1,1218.12
41549,105,1,15510.7
41550,55,1,40507.74
41551,54,1,45784.29
41551,157,1,979.18
41551,210,1,4790.68
41552,161,1,795.28
41552,244,1,1280.05
41552,188,1,4976.08
41553,269,1,7403.82
41554,51,3,39853.27
41555,135,1,1377.08
41555,340,1,11496.02
41556,155,1,1130.21
41556,249,3,8864.11
41556,66,1,58668.68
41556,83,1,26229.46
41557,132,1,1789.42
41557,89,1,66723.41
41557,8,1,46852.63
41557,147,1,2867.75
41558,143,1,2313.47
41558,252,1,15859.6
41558,232,1,2524.64
41559,212,1,5005.5
41559,159,1,601.42
41559,324,2,348.51
41559,59,3,26021.72
41560,5,1,37733.54
41560,141,1,1810.62
41561,9,1,44988.84
41561,154,1,1401.38
41562,250,1,6815.38
41562,317,1,783.45
41562,228,1,1968.15
41563,145,2,1335.24
41563,124,2,7661.7
41563,209,1,4743.65
41564,60,1,33252.49
41564,217,1,2604.99
41565,86,1,59880.48
41565,244,3,1280.05
41566,42,2,16561.9
41566,202,1,1524.16
41566,290,1,14503.87
41567,99,1,15179.43
41567,128,2,1070.65
41567,135,1,1377.08
41568,32,1,98251.33
41568,136,7,2488.56
41568,214,1,5625.75
41569,108,1,21683.73
41569,258,1,4932.36
41570,22,2,66299.03
41571,109,1,57789.28
41572,285,1,15068.56
41572,313,1,845.62
41572,185,1,5042.92
41573,113,1,35646.79
41574,126,1,909.4
41574,122,1,6622.44
41575,37,1,90328.11
41575,195,2,1375.99
41575,123,1,6768.86
41575,327,1,4389.26
41575,96,1,9995.4
41576,41,1,21780.87
41576,210,1,4790.68
41576,32,1,98251.33
41576,155,1,1130.21
41576,176,1,5164.27
41576,138,1,2736.55
41576,336,2,10491.8
41576,206,1,4705.87
41577,17,1,52257.24
41577,258,1,4932.36
41578,100,1,11775.16
41578,146,1,1223.84
41578,230,2,2719.62
41578,306,1,586.55
41578,160,1,1217.64
41578,289,1,19518.22
41579,104,2,8923.44
41579,120,1,6732.84
41579,227,1,1996.49
41579,181,1,5984.6
41579,189,1,4159.05
41580,284,1,16091.45
41580,317,1,783.45
41581,16,1,64817.42
41581,145,1,1335.24
41582,24,1,104029.65
41582,160,1,1217.64
41583,160,1,1217.64
41583,230,1,2719.62
41584,115,1,55779.2
41584,3,1,35699.98
41584,333,3,11793.93
41584,62,3,26558.53
41585,304,1,29475.15
41585,310,3,882.96
41585,324,1,348.51
41585,228,1,1968.15
41585,312,1,691.8
41585,180,1,3648.11
41585,242,1,2577.6
41585,156,3,573.2
41586,178,1,5694.78
41586,136,2,2488.56
41586,316,1,1928.33
41586,159,5,601.42
41586,138,1,2736.55
41587,56,2,43159.93
41588,180,1,3648.11
41588,39,1,15097.07
41589,261,2,4320.62
41589,61,2,45155.03
41590,128,1,1070.65
41591,139,3,2027.99
41592,30,1,77325.68
41592,141,1,1810.62
41593,281,1,23161.83
41593,314,1,1725.17
41594,183,1,4581.12
41594,241,1,2911.65
41595,86,2,59880.48
41596,279,1,9024.47
41596,277,1,10858.65
41597,102,3,15059.17
41597,131,1,1052.42
41598,103,2,16940.77
41598,127,1,1961.01
41598,161,1,795.28
41598,237,4,3905.27
41598,287,1,21996.26
41598,111,2,28652.96
41598,236,4,4478.12
41598,193,1,1774.63
41599,210,1,4790.68
41599,262,1,4480.44
41600,158,3,1218.12
41600,227,1,1996.49
41600,303,1,53484.31
41601,115,1,55779.2
41601,133,3,1604.46
41601,98,1,18098.36
41602,128,3,1070.65
41602,143,1,2313.47
41603,80,2,24718.12
41603,168,1,1646.74
41603,121,1,5725.49
41603,50,1,40335.38
41604,123,1,6768.86
41604,153,3,1252.43
41605,15,1,74943.51
41606,134,1,1550.37
41606,117,1,6193.94
41606,322,1,680.0
41606,191,2,1296.54
41606,13,1,41406.62
41606,112,1,55897.45
41607,288,1,20059.51
41607,309,3,1855.64
41608,55,1,40507.74
41608,211,1,2322.41
41608,84,1,43413.99
41609,17,4,52257.24
41609,150,8,1368.14
41610,98,1,18098.36
41610,140,1,2984.27
41610,124,1,7661.7
41611,121,8,5725.49
41611,140,1,2984.27
41611,213,3,5625.02
41612,240,1,2190.92
41612,8,1,46852.63
41612,181,5,5984.6
41613,67,1,74537.44
41613,230,2,2719.62
41613,179,1,4518.32
41614,96,3,9995.4
41614,294,1,39501.7
41614,98,4,18098.36
41615,190,1,4329.82
41615,21,1,66724.71
41616,213,5,5625.02
41617,47,2,14160.8
41618,299,1,55395.36
41618,307,1,1770.91
41618,324,3,348.51
41618,54,1,45784.29
41619,130,1,1889.38
41619,157,1,979.18
41620,58,1,39619.15
41621,290,1,14503.87
41621,315,1,1385.96
41622,164,2,2247.72
41622,67,1,74537.44
41622,97,1,14796.86
41623,81,1,34884.99
41623,191,4,1296.54
41623,77,1,31968.85
41624,325,1,7389.92
41624,65,1,99325.76
41624,212,5,5005.5
41625,228,1,1968.15
41626,90,5,63321.66
41626,195,1,1375.99
41626,129,1,1357.52
41627,149,2,1059.95
41628,22,1,66299.03
41628,144,1,2039.55
41628,56,1,43159.93
41629,288,1,20059.51
41630,54,1,45784.29
41630,218,1,4891.26
41630,120,5,6732.84
41630,259,2,2939.62
41631,57,3,46052.29
41632,28,3,83742.33
41633,85,1,47627.51
41633,112,1,55897.45
41633,308,1,1147.07
41633,51,1,39853.27
41633,229,1,1582.0
41634,60,1,33252.49
41635,133,1,1604.46
41635,179,1,4518.32
41635,318,1,710.28
41636,34,2,91857.57
41636,156,1,573.2
41636,218,1,4891.26
41636,166,2,1549.08
41637,96,1,9995.4
41637,118,3,7452.21
41638,149,3,1059.95
41638,123,1,6768.86
41638,262,1,4480.44
41638,222,1,1981.99
41639,131,1,1052.42
41639,91,3,53807.69
41639,300,1,43644.24
41639,159,1,601.42
41640,131,1,1052.42
41640,262,1,4480.44
41640,223,1,1256.5
41640,295,1,59174.4
41641,294,2,39501.7
41641,231,1,4524.34
41641,2,1,47486.64
41641,86,1,59880.48
41641,297,1,17005.37
41641,65,1,99325.76
41642,102,2,15059.17
41642,117,1,6193.94
41642,158,4,1218.12
41643,269,1,7403.82
41644,40,3,16613.77
41644,196,1,1012.71
41645,305,1,1852.07
41645,275,2,13034.83
41645,183,1,4581.12
41646,157,1,979.18
41646,38,2,21757.99
41646,84,1,43413.99
41647,258,1,4932.36
41647,114,2,49408.51
41647,182,1,3303.14
41648,136,2,2488.56
41648,134,1,1550.37
41648,226,1,1858.9
41648,45,1,13527.84
41648,259,2,2939.62
41649,291,1,18911.62
41650,113,1,35646.79
41650,159,5,601.42
41650,141,5,1810.62
41650,94,1,59923.63
41651,298,2,56789.71
41652,102,1,15059.17
41653,5,1,37733.54
41653,146,1,1223.84
41653,200,5,1761.12
41653,183,1,4581.12
41654,300,1,43644.24
41654,307,1,1770.91
41654,319,1,271.32
41655,131,1,1052.42
41655,145,1,1335.24
41655,306,1,586.55
41655,337,1,10331.24
41656,45,2,13527.84
41656,277,1,10858.65
41656,190,1,4329.82
41657,164,1,2247.72
41657,241,1,2911.65
41657,273,1,8061.37
41657,187,1,5593.98
41657,330,1,5151.87
41658,46,1,22427.42
41658,208,1,3485.69
41659,133,2,1604.46
41660,205,5,1402.33
41660,19,1,56448.54
41660,113,1,35646.79
41660,212,4,5005.5
41660,146,19,1223.84
41660,79,1,35801.69
41660,83,1,26229.46
41661,146,1,1223.84
41661,130,1,1889.38
41662,276,1,14789.81
41663,87,1,72029.99
41663,211,1,2322.41
41663,161,3,795.28
41664,59,1,26021.72
41664,126,1,909.4
41664,261,4,4320.62
41665,271,1,12933.94
41665,312,1,691.8
41665,35,1,117310.36
41665,223,1,1256.5
41666,120,1,6732.84
41666,163,2,2800.05
41666,291,1,18911.62
41666,149,1,1059.95
41666,176,2,5164.27
41667,233,1,3081.13
41668,25,3,114757.23
41668,141,1,1810.62
41668,169,2,1542.29
41669,12,1,41848.02
41669,156,1,573.2
41669,177,1,5871.97
41669,280,3,20595.37
41669,232,1,2524.64
41670,116,3,55145.2
41670,136,1,2488.56
41670,63,1,34432.1
41670,307,1,1770.91
41671,89,1,66723.41
41672,90,1,63321.66
41672,198,2,1164.81
41672,224,1,1876.35
41672,218,1,4891.26
41672,68,1,71271.82
41673,247,3,2350.84
41673,294,1,39501.7
41673,6,1,45909.08
41673,295,1,59174.4
41673,31,3,94753.71
41674,83,1,26229.46
41674,290,1,14503.87
41675,330,1,5151.87
41675,157,1,979.18
41675,204,1,1593.04
41675,59,1,26021.72
41676,113,1,35646.79
41676,234,1,4622.68
41676,31,1,94753.71
41677,106,4,14347.25
41678,103,1,16940.77
41679,140,1,2984.27
41679,176,2,5164.27
41679,128,1,1070.65
41680,10,1,35606.5
41680,323,3,722.85
41680,318,1,710.28
41681,53,1,48851.28
41681,214,1,5625.75
41681,246,3,1555.64
41681,22,2,66299.03
41681,284,1,16091.45
41682,301,1,52322.62
41682,313,2,845.62
41682,109,1,57789.28
41682,299,1,55395.36
41682,132,1,1789.42
41682,74,2,96991.61
41682,326,4,4869.61
41682,252,1,15859.6
41683,87,2,72029.99
41684,119,1,4260.17
41684,141,3,1810.62
41685,194,2,1601.88
41685,93,2,65802.17
41686,64,1,79209.97
41687,134,1,1550.37
41687,17,1,52257.24
41687,333,1,11793.93
41688,248,1,2341.89
41688,145,1,1335.24
41689,184,2,3530.66
41689,283,1,19493.84
41690,79,1,35801.69
41690,182,1,3303.14
41690,3,1,35699.98
41690,161,1,795.28
41690,87,1,72029.99
41690,287,1,21996.26
41691,98,1,18098.36
41691,154,1,1401.38
41692,336,4,10491.8
41693,283,1,19493.84
41693,216,1,4616.7
41693,167,1,2637.41
41694,92,1,79414.69
41694,89,1,66723.41
41694,15,1,74943.51
41695,86,1,59880.48
41695,219,1,5782.79
41695,238,1,2851.49
41695,246,2,1555.64
41696,86,1,59880.48
41697,124,1,7661.7
41697,172,1,1798.63
41697,125,1,1695.0
41697,2,3,47486.64
41698,115,1,55779.2
41698,130,1,1889.38
41698,334,1,14230.4
41698,122,1,6622.44
41698,284,1,16091.45
41699,98,1,18098.36
41699,234,1,4622.68
41700,68,1,71271.82
41700,220,9,4050.01
41700,329,3,6700.81
41701,97,2,14796.86
41701,193,1,1774.63
41702,45,1,13527.84
41703,245,4,2708.27
41703,317,1,783.45
41703,39,2,15097.07
41703,24,1,104029.65
41704,195,3,1375.99
41704,206,2,4705.87
41704,202,1,1524.16
41704,102,4,15059.17
41704,147,2,2867.75
41704,151,1,1368.9
41705,121,13,5725.49
41706,130,1,1889.38
41706,58,1,39619.15
41706,94,2,59923.63
41707,317,1,783.45
41707,196,1,1012.71
41707,249,1,8864.11
41707,263,1,2495.73
41707,86,2,59880.48
41708,25,1,114757.23
41708,159,1,601.42
41709,133,1,1604.46
41709,161,1,795.28
